date,temperature_2m_max,temperature_2m_min,apparent_temperature_max,apparent_temperature_min,precipitation_sum,rain_sum,weather_code,wind_speed_10m_max,wind_gusts_10m_max,wind_direction_10m_dominant
2013-07-07,30.457142857142856,24.742857142857144,34.08,28.41857142857143,6.722857142857143,6.722857142857143,52.22857142857143,17.61,37.01,205.11428571428573
2013-07-14,29.202857142857145,24.408571428571427,33.13428571428572,28.002857142857142,11.947142857142856,11.947142857142856,56.628571428571426,17.334285714285716,36.91857142857143,216.7
2013-07-21,28.86857142857143,24.307142857142857,32.94428571428571,28.004285714285714,14.042857142857143,14.042857142857143,57.714285714285715,17.307142857142857,37.361428571428576,215.92857142857142
2013-07-28,28.771428571428572,24.322857142857142,32.37714285714286,27.454285714285714,14.257142857142858,14.257142857142858,55.0,19.641428571428573,42.33714285714286,203.38571428571427
2013-08-04,29.060000000000002,24.14,32.49857142857143,27.060000000000002,10.418571428571427,10.418571428571427,52.05714285714286,20.262857142857143,42.20428571428572,211.72857142857143
2013-08-11,28.795714285714286,23.92,32.81285714285715,27.624285714285715,7.311428571428571,7.311428571428571,54.91428571428571,15.420000000000002,32.787142857142854,218.27142857142857
2013-08-18,28.425714285714285,23.707142857142856,32.79857142857143,27.514285714285716,9.792857142857143,9.792857142857143,59.17142857142857,15.464285714285714,32.394285714285715,208.61428571428573
2013-08-25,29.2,23.825714285714284,33.31285714285715,27.218571428571426,5.034285714285714,5.034285714285714,51.17142857142857,16.87142857142857,35.41285714285714,227.47142857142856
2013-09-01,29.618571428571432,23.884285714285717,34.33,27.787142857142857,3.931428571428571,3.931428571428571,46.34285714285714,13.784285714285714,29.102857142857143,239.75714285714287
2013-09-08,30.025714285714287,23.529999999999998,34.495714285714286,26.95,3.58,3.58,39.51428571428571,14.268571428571429,30.02285714285714,251.82857142857142
2013-09-15,30.478571428571428,23.59,35.94571428571428,27.98857142857143,6.390000000000001,6.390000000000001,46.55714285714286,10.475714285714284,23.91142857142857,197.34285714285716
2013-09-22,30.07,23.82857142857143,34.32714285714286,27.518571428571427,6.675714285714286,6.675714285714286,44.74285714285714,15.345714285714287,32.61714285714285,212.57142857142858
2013-09-29,29.412857142857145,23.545714285714286,33.80142857142857,27.2,6.481428571428571,6.481428571428571,43.72857142857143,15.22,32.791428571428575,202.24285714285713
2013-10-06,29.012857142857143,23.141428571428573,33.12714285714286,26.60142857142857,4.437142857142858,4.437142857142858,47.25714285714286,15.04857142857143,32.25714285714286,174.9142857142857
2013-10-13,29.167142857142856,22.622857142857143,33.28857142857142,26.279999999999998,4.158571428571429,4.158571428571429,44.2,13.42,28.89428571428571,185.44285714285715
2013-10-20,30.138571428571424,21.970000000000002,34.357142857142854,25.31142857142857,1.6085714285714288,1.6085714285714288,31.428571428571427,10.44,23.91,179.4142857142857
2013-10-27,28.664285714285715,21.06714285714286,31.64428571428571,23.16857142857143,6.2128571428571435,6.2128571428571435,28.142857142857142,12.894285714285715,26.897142857142857,136.21428571428572
2013-11-03,29.391428571428573,19.582857142857144,31.85,21.39428571428571,0.5657142857142857,0.5657142857142857,15.885714285714286,11.292857142857143,23.934285714285714,170.14285714285714
2013-11-10,27.978571428571428,18.445714285714285,29.562857142857144,19.445714285714285,0.2614285714285714,0.2614285714285714,9.271428571428572,12.425714285714285,26.535714285714285,142.3
2013-11-17,27.115714285714283,16.12,27.43,15.837142857142856,0.9071428571428571,0.9071428571428571,7.128571428571429,13.625714285714285,28.41,128.2
